a	Year	Day	HourMinute	Air	Air Pess	Snow Depth	Precip
114	2004	235	700	3.09	993	0.583	11.38
114	2004	235	800	3.628	993	0.578	2.1
114	2004	235	900	2.951	993	0.573	7.11
114	2004	235	1000	2.421	992	0.575	3.855
114	2004	235	1100	2.343	992	0.575	0
114	2004	235	1200	1.541	992	0.594	9.15
114	2004	235	1300	0.657	991	0.593	3.04
114	2004	235	1400	1.101	991	0.594	1.912
114	2004	235	1500	0.687	990	0.615	2.194
114	2004	235	1600	0.29	991	0.623	1.316
114	2004	235	1700	-0.363	991	0.635	0.94
114	2004	235	1800	-1.39	992	0.632	2.1
114	2004	235	1900	-1.994	994	0.653	0.47
114	2004	235	2000	-2.33	994	0.671	0.627
114	2004	235	2100	-2.478	995	0.675	0
114	2004	235	2200	-2.618	996	0.669	0
114	2004	235	2300	-2.955	997	0.668	0.768
114	2004	236	0	-3.557	998	0.672	0
114	2004	236	100	-3.095	999	0.663	0.374
114	2004	236	200	-4.096	1000	0.661	0.003
114	2004	236	300	-4.626	1000	0.663	0
114	2004	236	400	-4.414	1001	0.671	0.031
114	2004	236	500	-3.923	1002	0.655	0.007
114	2004	236	600	-3.839	1003	0.668	0.171
114	2004	236	700	-4.005	1004	0.66	0
114	2004	236	800	-4.263	1005	0.638	0.377
114	2004	236	900	-4.012	1006	0.655	0
114	2004	236	1000	-3.392	1006	0.649	0
114	2004	236	1100	-2.491	1007	0.645	0.344
114	2004	236	1200	-1.285	1008	0.646	0
114	2004	236	1300	-0.869	1008	0.647	1.178
114	2004	236	1400	-0.257	1008	0.647	0
114	2004	236	1500	-0.216	1008	0.653	0
114	2004	236	1600	-0.48	1008	0.646	0.94
114	2004	236	1700	-1.038	1009	0.664	0
114	2004	236	1800	-2.016	1010	0.657	0
114	2004	236	1900	-2.774	1010	0.655	0.224
114	2004	236	2000	-2.619	1010	0.662	0
114	2004	236	2100	-2.924	1011	0.662	0
114	2004	236	2200	-3.219	1011	0.661	0
114	2004	236	2300	-3.194	1012	0.662	0
114	2004	237	0	-3.43	1012	0.66	0.107
114	2004	237	100	-3.565	1012	0.659	0
114	2004	237	200	-3.714	1013	0.642	0.125
114	2004	237	300	-3.751	1013	0.657	0.253
114	2004	237	400	-3.763	1013	0.653	0
114	2004	237	500	-3.746	1013	0.648	0
114	2004	237	600	-3.737	1013	0.641	0.408
114	2004	237	700	-3.715	1014	0.623	0
114	2004	237	800	-3.762	1015	0.621	0.972
114	2004	237	900	-3.47	1015	0.614	0
114	2004	237	1000	-1.937	1015	0.605	0
114	2004	237	1100	-1.827	1016	0.609	1.285
114	2004	237	1200	-1.839	1016	0.61	0
114	2004	237	1300	-1.25	1016	0.61	1.721
114	2004	237	1400	-0.684	1016	0.609	0.364
114	2004	237	1500	0.127	1016	0.604	0
114	2004	237	1600	0.95	1016	0.609	1.513
114	2004	237	1700	-0.118	1017	0.61	0.094
114	2004	237	1800	-0.272	1017	0.609	0.031
114	2004	237	1900	-0.868	1018	0.608	0
114	2004	237	2000	-1.387	1019	0.605	0.219
114	2004	237	2100	-1.818	1019	0.604	0.031
114	2004	237	2200	-2.533	1020	0.61	0.138
114	2004	237	2300	-4.544	1020	0.605	0
114	2004	238	0	-5.71	1020	0.607	0
114	2004	238	100	-6.215	1020	0.608	0
114	2004	238	200	-6.743	1020	0.61	0.001
114	2004	238	300	-6.446	1020	0.608	0
114	2004	238	400	-7.62	1020	0.606	0
114	2004	238	500	-8.18	1020	0.604	0
114	2004	238	600	-7.66	1020	0.612	0.029
114	2004	238	700	-7.83	1020	0.606	0.07
114	2004	238	800	-7.97	1021	0.609	0
114	2004	238	900	-7.27	1021	0.603	0.038
114	2004	238	1000	-2.054	1022	0.587	0
114	2004	238	1100	-0.426	1022	0.603	0.467
114	2004	238	1200	-4.874	1022	0.605	0.128
114	2004	238	1300	-4.318	1021	0.603	0.188
114	2004	238	1400	-3.666	1021	0.603	0
114	2004	238	1500	-0.19	1021	0.576	0
114	2004	238	1600	4.576	1020	0.604	0.972
114	2004	238	1700	-2.63	1020	0.607	0
114	2004	238	1800	-3.333	1021	0.601	0
114	2004	238	1900	-4.182	1021	0.608	0
114	2004	238	2000	-5.349	1021	0.609	0.071
114	2004	238	2100	-5.051	1021	0.602	0
114	2004	238	2200	-5.212	1021	0.61	0.031
114	2004	238	2300	-5.495	1021	0.61	0
114	2004	239	0	-5.469	1021	0.607	0.031
114	2004	239	100	-5.785	1021	0.612	0
114	2004	239	200	-5.802	1021	0.612	0
114	2004	239	300	-5.921	1021	0.606	0.045
114	2004	239	400	-5.903	1020	0.606	0
114	2004	239	500	-6	1020	0.608	0
114	2004	239	600	-6.21	1020	0.608	0.094
114	2004	239	700	-6.609	1020	0.605	0
114	2004	239	800	-6.678	1020	0.606	0.109
114	2004	239	900	-5.956	1021	0.603	0
114	2004	239	1000	-1.207	1020	0.588	0.048
114	2004	239	1100	1.244	1021	0.606	0.612
114	2004	239	1200	-3.266	1020	0.606	0
114	2004	239	1300	-0.195	1020	0.595	0
114	2004	239	1400	4.328	1019	0.598	0.248
114	2004	239	1500	5.417	1019	0.593	0.659
114	2004	239	1600	5.501	1019	0.602	0.374
114	2004	239	1700	3.931	1018	0.599	0.177
114	2004	239	1800	2.843	1018	0.6	0
114	2004	239	1900	1.077	1018	0.609	0
114	2004	239	2000	0.577	1018	0.609	0
114	2004	239	2100	1.375	1018	0.609	0.205
114	2004	239	2200	2.414	1019	0.607	0
114	2004	239	2300	1.718	1019	0.609	0.063
114	2004	240	0	0.76	1019	0.608	0
114	2004	240	100	-0.062	1019	0.607	0.784
114	2004	240	200	-0.591	1019	0.61	0
114	2004	240	300	-0.88	1019	0.609	0.031
114	2004	240	400	-3.475	1018	0.611	0
114	2004	240	500	-4.372	1018	0.614	0
114	2004	240	600	-4.786	1018	0.614	0
114	2004	240	700	-3.674	1018	0.615	0.518
114	2004	240	800	-0.166	1018	0.608	0
114	2004	240	900	0.713	1017	0.604	0.439
114	2004	240	1000	2.738	1017	0.599	0
114	2004	240	1100	2.129	1017	0.602	0.605
114	2004	240	1200	1.576	1016	0.596	0
114	2004	240	1300	1.513	1016	0.597	0.97
114	2004	240	1400	1.963	1017	0.596	0
114	2004	240	1500	2.285	1017	0.594	0.971
114	2004	240	1600	2.203	1017	0.595	0.564
114	2004	240	1700	1.376	1017	0.598	0
114	2004	240	1800	0.785	1018	0.597	0.031
114	2004	240	1900	-0.045	1019	0.598	0.564
114	2004	240	2000	-0.307	1020	0.597	0
114	2004	240	2100	-0.506	1020	0.597	0.063
114	2004	240	2200	-1.28	1021	0.601	0
114	2004	240	2300	-1.919	1021	0.602	0.125
114	2004	241	0	-3.238	1021	0.598	0.042
114	2004	241	100	-4.593	1021	0.603	0
114	2004	241	200	-5.333	1021	0.597	0
114	2004	241	300	-5.559	1021	0.601	0.002
114	2004	241	400	-5.939	1022	0.602	0
114	2004	241	500	-6.254	1022	0.597	0.251
114	2004	241	600	-6.335	1022	0.601	0
114	2004	241	700	-6.73	1022	0.6	0
114	2004	241	800	-6.978	1022	0.599	0.033
114	2004	241	900	-6.349	1022	0.598	0.013
114	2004	241	1000	-1.864	1022	0.582	0
114	2004	241	1100	0.585	1023	0.594	0.646
114	2004	241	1200	-4.054	1022	0.596	0
114	2004	241	1300	-3.12	1021	0.602	0
114	2004	241	1400	-2.061	1021	0.597	0.122
114	2004	241	1500	1.535	1020	0.575	0
114	2004	241	1600	6.01	1020	0.598	1.057
114	2004	241	1700	-0.839	1021	0.596	0
114	2004	241	1800	-1.824	1021	0.604	0
114	2004	241	1900	-2.097	1021	0.596	0
114	2004	241	2000	-2.661	1021	0.596	0
114	2004	241	2100	-3.74	1022	0.597	0
114	2004	241	2200	-4.444	1022	0.601	0.008
114	2004	241	2300	-5.075	1022	0.596	0
114	2004	242	0	-5.293	1022	0.597	0
114	2004	242	100	-5.287	1022	0.602	0
114	2004	242	200	-5.259	1021	0.6	0
114	2004	242	300	-5.768	1021	0.598	0
114	2004	242	400	-6.156	1021	0.598	0
114	2004	242	500	-5.5	1021	0.599	0.09
114	2004	242	600	-6.393	1021	0.593	0.044
114	2004	242	700	-6.251	1021	0.596	0.063
114	2004	242	800	-5.993	1022	0.596	0
114	2004	242	900	-5.347	1022	0.602	0
114	2004	242	1000	0.574	1022	0.584	0.169
114	2004	242	1100	3.058	1022	0.592	0.399
114	2004	242	1200	-1.715	1022	0.597	0.226
114	2004	242	1300	-1.846	1022	0.595	0.01
114	2004	242	1400	-1.551	1022	0.598	0
114	2004	242	1500	3.55	1022	0.567	0
114	2004	242	1600	9.13	1022	0.596	1.161
114	2004	242	1700	0.631	1022	0.598	0
114	2004	242	1800	-1.013	1022	0.596	0
114	2004	242	1900	-3.535	1022	0.598	0
114	2004	242	2000	-3.655	1023	0.594	0
114	2004	242	2100	-3.793	1023	0.601	0
114	2004	242	2200	-4.486	1023	0.596	0.021
114	2004	242	2300	-4.331	1023	0.599	0
114	2004	243	0	-3.972	1023	0.602	0
114	2004	243	100	-3.682	1023	0.598	0.125
114	2004	243	200	-5.354	1023	0.599	0
114	2004	243	300	-4.753	1023	0.599	0
114	2004	243	400	-5.517	1022	0.596	0
114	2004	243	500	-5.491	1022	0.602	0.015
114	2004	243	600	-5.822	1023	0.595	0.085
114	2004	243	700	-6.114	1023	0.596	0.017
114	2004	243	800	-5.911	1023	0.597	0
114	2004	243	900	-5.797	1023	0.595	0
114	2004	243	1000	0.569	1023	0.572	0
114	2004	243	1100	2.693	1023	0.593	0.992
114	2004	243	1200	-2.701	1023	0.598	0
114	2004	243	1300	-2.407	1022	0.593	0
114	2004	243	1400	0.569	1022	0.596	0.333
114	2004	243	1500	3.88	1021	0.589	0
114	2004	243	1600	4.59	1021	0.594	1.126
114	2004	243	1700	1.911	1021	0.599	0.282
114	2004	243	1800	-0.538	1021	0.601	0
114	2004	243	1900	-0.474	1021	0.6	0
114	2004	243	2000	-1.172	1021	0.6	0
114	2004	243	2100	-3.166	1021	0.599	0
114	2004	243	2200	-3.12	1020	0.6	0
114	2004	243	2300	-3.626	1020	0.602	0.036
114	2004	244	0	-4.01	1019	0.605	0
114	2004	244	100	-3.779	1019	0.608	0
114	2004	244	200	-1.982	1018	0.599	0.134
114	2004	244	300	-3.11	1018	0.601	0
114	2004	244	400	-0.932	1016	0.599	0
114	2004	244	500	1.059	1016	0.6	0.125
114	2004	244	600	1.265	1016	0.598	0.157
114	2004	244	700	1.339	1015	0.599	0.199
114	2004	244	800	1.906	1015	0.599	0
114	2004	244	900	2.448	1014	0.599	0
114	2004	244	1000	2.077	1014	0.602	0.814
114	2004	244	1100	2.033	1013	0.601	1.2
114	2004	244	1200	2.951	1012	0.598	2.099
114	2004	244	1300	3.145	1011	0.592	1.536
114	2004	244	1400	2.88	1010	0.594	4.106
114	2004	244	1500	2.181	1009	0.601	5.798
114	2004	244	1600	2.021	1008	0.593	9.18
114	2004	244	1700	1.512	1007	0.591	7.74
114	2004	244	1800	1.468	1006	0.597	10.69
114	2004	244	1900	1.845	1005	0.594	7.3
114	2004	244	2000	3.629	1004	0.599	3.479
114	2004	244	2100	4.375	1003	0.592	3.667
114	2004	244	2200	4.009	1002	0.586	5.704
114	2004	244	2300	3.278	1000	0.589	5.704
114	2004	245	0	2.945	999	0.584	5.641
114	2004	245	100	2.386	997	0.575	3.73
114	2004	245	200	1.919	995	0.581	6.55
114	2004	245	300	1.932	991	0.576	7.24
114	2004	245	400	3.7	989	0.575	6.237
114	2004	245	500	5.731	992	0.579	7.99
114	2004	245	600	3.352	993	0.574	4.231
114	2004	245	700	2.251	994	0.58	5.297
114	2004	245	800	1.394	995	0.576	2.664
114	2004	245	900	1.091	996	0.572	0.689
114	2004	245	1000	1.05	996	0.578	1.003
114	2004	245	1100	0.337	995	0.59	1.693
114	2004	245	1200	0.085	995	0.604	3.009
114	2004	245	1300	0.394	993	0.632	2.194
114	2004	245	1400	0.321	993	0.642	3.071
114	2004	245	1500	0.34	992	0.656	4.482
114	2004	245	1600	0.599	992	0.669	7.93
114	2004	245	1700	0.673	991	0.687	8.78
114	2004	245	1800	1.104	991	0.69	7.93
114	2004	245	1900	0.978	990	0.706	7.11
114	2004	245	2000	1.198	992	0.703	3.636
114	2004	245	2100	0.75	993	0.707	2.789
114	2004	245	2200	1.085	994	0.704	0.815
114	2004	245	2300	0.727	994	0.701	1.348
114	2004	246	0	0.358	994	0.671	1.442
114	2004	246	100	0.203	995	0.716	0.689
114	2004	246	200	0.021	994	0.737	1.943
114	2004	246	300	0.061	994	0.757	1.755
114	2004	246	400	0.034	995	0.768	1.348
114	2004	246	500	0.005	995	0.767	0.282
114	2004	246	600	-0.114	996	0.756	0
114	2004	246	700	-0.056	997	0.746	0.47
114	2004	246	800	0.049	998	0.748	0.313
114	2004	246	900	0.61	999	0.761	2.601
114	2004	246	1000	0.925	1000	0.757	0.752
114	2004	246	1100	1.454	1001	0.726	0
114	2004	246	1200	1.736	1002	0.739	0
114	2004	246	1300	0.678	1002	0.736	2.131
114	2004	246	1400	1.69	1002	0.731	0.157
114	2004	246	1500	0.955	1003	0.741	0.668
114	2004	246	1600	0.153	1004	-1	1.704
114	2004	246	1700	0.5	1004	0.757	0.178
114	2004	246	1800	0.587	1005	0.745	0.363
114	2004	246	1900	-0.069	1006	0.747	0.534
114	2004	246	2000	-0.287	1006	0.753	1.034
114	2004	246	2100	-0.551	1006	0.734	0
114	2004	246	2200	-0.522	1007	0.741	0.407
114	2004	246	2300	-0.454	1008	0.74	0.533
114	2004	247	0	-0.552	1008	0.739	0
114	2004	247	100	-0.794	1008	0.737	0
114	2004	247	200	-1.29	1009	0.737	0.063
114	2004	247	300	-1.628	1009	0.737	0.157
114	2004	247	400	-1.465	1009	0.736	0.096
114	2004	247	500	-1.604	1009	0.734	0
114	2004	247	600	-2.062	1009	0.733	0.036
114	2004	247	700	-2.01	1010	0.734	0
114	2004	247	800	-1.507	1010	0.732	0.164
114	2004	247	900	-1.261	1010	0.731	0
114	2004	247	1000	1.016	1011	0.725	0
114	2004	247	1100	2.41	1011	0.727	0.951
114	2004	247	1200	0.189	1011	0.729	0.498
114	2004	247	1300	0.716	1010	0.728	0.094
114	2004	247	1400	0.962	1010	0.73	0
114	2004	247	1500	3.927	1010	0.713	0.219
114	2004	247	1600	5.19	1010	0.716	0
114	2004	247	1700	-0.074	1011	0.722	0.848
114	2004	247	1800	-1.741	1011	0.712	0.059
114	2004	247	1900	-2.595	1011	0.724	0
114	2004	247	2000	-2.71	1011	0.727	0.051
114	2004	247	2100	-2.925	1011	0.713	0
114	2004	247	2200	-2.312	1011	0.721	0
114	2004	247	2300	-2.292	1011	0.728	0.18
114	2004	248	0	-1.697	1011	0.726	0
114	2004	248	100	-0.649	1011	0.724	0.008
114	2004	248	200	0.585	1011	0.722	0
114	2004	248	300	1.168	1010	0.721	0.188
114	2004	248	400	1.001	1010	0.725	0
114	2004	248	500	1.574	1010	0.727	0.212
114	2004	248	600	1.162	1010	0.734	0.403
114	2004	248	700	0.88	1010	0.729	0.082
114	2004	248	800	0.031	1010	0.744	1.818
114	2004	248	900	0.741	1010	0.736	1.724
114	2004	248	1000	2.014	1010	0.736	0.251
114	2004	248	1100	2.027	1010	0.74	2.131
114	2004	248	1200	1.693	1010	0.743	2.131
114	2004	248	1300	2.644	1009	0.741	0.345
114	2004	248	1400	3.357	1009	0.744	1.097
114	2004	248	1500	3.28	1008	0.739	0.178
114	2004	248	1600	1.902	1008	0.741	3.389
114	2004	248	1700	2.172	1008	0.741	0.512
114	2004	248	1800	1.949	1007	0.737	2.35
114	2004	248	1900	1.827	1007	0.742	3.483
114	2004	248	2000	1.445	1008	0.745	6.477
114	2004	248	2100	0.882	1008	0.741	6.27
114	2004	248	2200	0.383	1008	0.741	1.912
114	2004	248	2300	0.976	1008	0.741	0.031
114	2004	249	0	1.185	1008	0.738	0.282
114	2004	249	100	0.109	1008	0.735	2.006
114	2004	249	200	0.025	1008	0.742	1.254
114	2004	249	300	-0.028	1008	0.754	5.892
114	2004	249	400	-0.114	1008	0.765	0.752
114	2004	249	500	-0.191	1009	0.773	0.376
114	2004	249	600	-0.259	1009	0.772	0
114	2004	249	700	-0.318	1010	0.769	0.439
114	2004	249	800	-0.456	1011	0.769	0
114	2004	249	900	0.063	1012	0.775	1.975
114	2004	249	1000	0.506	1013	0.782	0
114	2004	249	1100	1.691	1014	0.777	0.407
114	2004	249	1200	0.791	1015	0.777	0.14
114	2004	249	1300	1.221	1015	0.774	0
114	2004	249	1400	2.347	1016	0.769	0
114	2004	249	1500	6.146	1016	0.744	0.375
114	2004	249	1600	7.37	1017	0.756	1.473
114	2004	249	1700	3.204	1017	0.756	0.031
114	2004	249	1800	0.381	1018	0.765	0.188
114	2004	249	1900	-0.285	1019	0.763	0
114	2004	249	2000	0.823	1020	0.762	0.031
114	2004	249	2100	0.755	1021	0.762	0.15
114	2004	249	2200	0.379	1022	0.765	0.066
114	2004	249	2300	-1.098	1022	0.767	0
114	2004	250	0	-2.319	1023	0.767	0
114	2004	250	100	-2.699	1023	0.765	0
114	2004	250	200	-2.62	1024	0.763	0
114	2004	250	300	-2.864	1024	0.766	0
114	2004	250	400	-2.895	1024	0.764	0.11
114	2004	250	500	-3.121	1024	0.766	0
114	2004	250	600	-3.285	1025	0.768	0.142
114	2004	250	700	-3.487	1025	0.766	0.066
114	2004	250	800	-3.437	1026	0.763	0.015
114	2004	250	900	-2.668	1027	0.765	0.092
114	2004	250	1000	5.883	1027	0.746	0
114	2004	250	1100	8.87	1027	0.755	0.878
114	2004	250	1200	1.419	1028	0.761	0.833
114	2004	250	1300	3.511	1028	0.761	0
114	2004	250	1400	4.908	1028	0.753	0.027
114	2004	250	1500	7.82	1028	0.75	0
114	2004	250	1600	7.55	1028	0.753	0.752
114	2004	250	1700	5.191	1028	0.759	0.564
114	2004	250	1800	4.486	1029	0.761	0.157
114	2004	250	1900	1.663	1029	0.762	0
114	2004	250	2000	-0.42	1029	0.766	0
114	2004	250	2100	-0.877	1030	0.764	0
114	2004	250	2200	0.132	1030	0.767	0.076
114	2004	250	2300	3.295	1030	0.763	0.103
114	2004	251	0	3.896	1030	0.761	0
114	2004	251	100	3.961	1031	0.762	0.313
114	2004	251	200	3.811	1031	0.762	0.094
114	2004	251	300	3.542	1031	0.758	0.031
114	2004	251	400	0.984	1031	0.762	0
114	2004	251	500	1.605	1031	0.765	0
114	2004	251	600	3.49	1031	0.762	0.157
114	2004	251	700	2.372	1032	0.762	0.313
114	2004	251	800	3.085	1032	0.76	0
114	2004	251	900	3.903	1032	0.759	0
114	2004	251	1000	6.725	1032	0.744	0
114	2004	251	1100	7.07	1032	0.75	0.421
114	2004	251	1200	4.934	1032	0.754	0.547
114	2004	251	1300	5.832	1032	0.747	0
114	2004	251	1400	6.543	1032	0.74	0
114	2004	251	1500	7.08	1031	0.742	0.41
114	2004	251	1600	6.194	1031	0.732	0.186
114	2004	251	1700	5.359	1031	0.741	0.049
114	2004	251	1800	4.283	1032	0.736	0
114	2004	251	1900	3.148	1032	0.734	0
114	2004	251	2000	2.072	1032	0.731	0.074
114	2004	251	2100	1.328	1032	0.735	0.003
114	2004	251	2200	1.126	1032	0.739	0
114	2004	251	2300	1.274	1032	0.739	0
114	2004	252	0	1.512	1032	0.742	0
114	2004	252	100	2.166	1032	0.741	0.393
114	2004	252	200	1.718	1032	0.744	0.157
114	2004	252	300	1.768	1032	0.739	0.105
114	2004	252	400	1.738	1032	0.735	0.046
114	2004	252	500	1.917	1032	0.735	0
114	2004	252	600	2.161	1032	0.733	0.094
114	2004	252	700	2.252	1032	0.738	0.219
114	2004	252	800	2.2	1032	0.736	0
114	2004	252	900	3.672	1032	0.726	0
114	2004	252	1000	4.549	1033	0.728	0
114	2004	252	1100	4.835	1033	0.726	0
114	2004	252	1200	6.065	1032	0.722	0.243
114	2004	252	1300	5.586	1032	0.729	0.093
114	2004	252	1400	4.538	1031	0.729	0.313
114	2004	252	1500	4.862	1031	0.727	0
114	2004	252	1600	5.133	1030	0.724	0.251
114	2004	252	1700	4.979	1030	0.73	0
114	2004	252	1800	4.063	1030	0.732	0.271
114	2004	252	1900	4.236	1030	0.727	0.26
114	2004	252	2000	4.451	1030	0.722	0
114	2004	252	2100	4.409	1031	0.719	0.846
114	2004	252	2200	4.669	1031	0.722	0.063
114	2004	252	2300	4.863	1030	0.72	0
114	2004	253	0	4.834	1030	0.717	0
114	2004	253	100	4.949	1030	0.711	0.282
114	2004	253	200	4.575	1029	0.714	0
114	2004	253	300	3.467	1029	0.716	0.501
114	2004	253	400	3.206	1028	0.698	0
114	2004	253	500	3.628	1028	0.707	0
114	2004	253	600	3.944	1028	0.708	0.463
114	2004	253	700	4.226	1028	0.696	0.229
114	2004	253	800	4.408	1029	0.696	0
114	2004	253	900	3.841	1028	0.687	0.751
114	2004	253	1000	4.083	1027	0.685	0.351
114	2004	253	1100	4.494	1027	0.689	0
114	2004	253	1200	4.969	1027	0.681	0.344
114	2004	253	1300	5.832	1026	0.683	0
114	2004	253	1400	6.873	1026	0.678	0
114	2004	253	1500	7.31	1025	0.671	0.439
114	2004	253	1600	6.406	1024	0.663	1.567
114	2004	253	1700	6.651	1024	0.662	0
114	2004	253	1800	6.307	1024	0.66	0.094
114	2004	253	1900	5.528	1024	0.646	0.47
114	2004	253	2000	4.875	1024	0.657	0
114	2004	253	2100	4.949	1024	0.658	0.627
114	2004	253	2200	5.818	1024	0.652	0.282
114	2004	253	2300	6.19	1024	0.648	0
114	2004	254	0	5.367	1024	0.645	0.376
114	2004	254	100	5.464	1023	0.63	0
114	2004	254	200	5.172	1023	0.633	1.629
114	2004	254	300	4.842	1022	0.632	1.441
114	2004	254	400	5.013	1021	0.631	0
114	2004	254	500	5.043	1021	0.628	1.441
114	2004	254	600	5.176	1021	0.627	0
114	2004	254	700	5.446	1021	0.629	0.313
114	2004	254	800	5.083	1020	0.618	2.162
114	2004	254	900	5.408	1020	0.618	1.096
114	2004	254	1000	5.777	1020	0.604	1.316
114	2004	254	1100	6.008	1020	0.599	2.569
114	2004	254	1200	6.215	1019	0.585	3.258
114	2004	254	1300	6.373	1019	0.589	4.104
114	2004	254	1400	6.237	1018	0.587	1.974
114	2004	254	1500	6.052	1019	0.572	4.637
114	2004	254	1600	5.68	1018	0.564	6.517
114	2004	254	1700	5.618	1017	0.568	2.893
114	2004	254	1800	5.382	1018	0.571	6.506
114	2004	254	1900	5.409	1018	0.562	6.36
114	2004	254	2000	5.364	1018	0.556	7.86
114	2004	254	2100	5.383	1018	0.555	4.324
114	2004	254	2200	5.501	1018	0.556	4.136
114	2004	254	2300	5.407	1018	0.544	4.198
114	2004	255	0	5.41	1017	0.544	3.07
114	2004	255	100	5.546	1017	0.541	1.911
114	2004	255	200	5.398	1017	0.534	4.01
114	2004	255	300	5.256	1017	0.541	2.851
114	2004	255	400	4.652	1017	0.534	2.005
114	2004	255	500	4.073	1016	0.531	1.253
114	2004	255	600	4.091	1017	0.529	1.504
114	2004	255	700	3.781	1017	0.531	1.88
114	2004	255	800	3.385	1017	0.532	2.162
114	2004	255	900	3.15	1017	0.529	1.629
114	2004	255	1000	3.33	1017	0.531	2.287
114	2004	255	1100	3.71	1016	0.53	2.632
114	2004	255	1200	4.03	1016	0.526	1.817
114	2004	255	1300	4.316	1015	0.521	1.504
114	2004	255	1400	4.283	1014	0.516	0.846
114	2004	255	1500	4.144	1014	0.515	1.41
114	2004	255	1600	3.79	1013	0.519	0.345
114	2004	255	1700	3.613	1013	0.519	0.783
114	2004	255	1800	3.674	1012	0.512	0.501
114	2004	255	1900	3.572	1012	0.514	0.251
114	2004	255	2000	3.112	1013	0.512	0
114	2004	255	2100	2.699	1012	0.512	0
114	2004	255	2200	2.913	1013	0.515	0
114	2004	255	2300	2.701	1013	0.515	0.094
114	2004	256	0	2.72	1012	0.51	0.313
114	2004	256	100	3.402	1013	0.51	0
114	2004	256	200	3.947	1013	0.512	0.188
114	2004	256	300	4.635	1012	0.511	0.564
114	2004	256	400	4.414	1013	0.508	0
114	2004	256	500	4.617	1013	0.508	2.287
114	2004	256	600	4.816	1013	0.5	2.256
114	2004	256	700	4.397	1013	0.502	1.88
114	2004	256	800	4.532	1014	0.504	0.877
114	2004	256	900	4.347	1014	0.502	0.658
114	2004	256	1000	4.381	1015	0.498	0.125
114	2004	256	1100	4.491	1014	0.491	0.251
114	2004	256	1200	4.696	1014	0.495	0.063
114	2004	256	1300	5.337	1013	0.488	0.031
114	2004	256	1400	5.554	1012	0.491	0.47
114	2004	256	1500	5.259	1012	0.491	0.783
114	2004	256	1600	5.506	1012	0.487	0
114	2004	256	1700	4.833	1011	0.485	0.157
114	2004	256	1800	3.275	1011	0.485	0
114	2004	256	1900	2.943	1011	0.483	0.313
114	2004	256	2000	3.024	1010	0.478	0
114	2004	256	2100	3.124	1009	0.475	0.125
114	2004	256	2200	3.354	1008	0.481	0.47
114	2004	256	2300	3.105	1008	0.48	0.658
114	2004	257	0	3.044	1006	0.475	0.909
114	2004	257	100	2.942	1006	0.475	1.285
114	2004	257	200	3.363	1005	0.47	1.347
114	2004	257	300	3.538	1004	0.464	3.54
114	2004	257	400	3.359	1003	0.46	4.292
114	2004	257	500	3.787	1003	0.462	4.574
114	2004	257	600	3.282	1002	0.449	4.261
114	2004	257	700	2.489	1003	0.454	2.82
114	2004	257	800	2.06	1003	0.443	2.601
114	2004	257	900	1.856	1003	0.451	1.974
114	2004	257	1000	1.797	1002	0.455	1.676
114	2004	257	1100	2.398	1003	0.454	0.651
114	2004	257	1200	2.975	1002	0.449	0
114	2004	257	1300	4.461	1001	0.44	0
114	2004	257	1400	4.66	1001	0.444	0.031
114	2004	257	1500	5.169	1000	0.444	0.282
114	2004	257	1600	4.14	999	0.434	0.303
114	2004	257	1700	3.217	999	0.445	0.263
114	2004	257	1800	2.534	999	0.423	1.22
114	2004	257	1900	2.013	999	0.439	0.918
114	2004	257	2000	1.854	999	0.433	0.365
114	2004	257	2100	1.745	1000	0.427	0.377
114	2004	257	2200	1.669	1000	0.434	0
114	2004	257	2300	1.451	1000	0.438	0.376
114	2004	258	0	1.273	1000	0.441	0
114	2004	258	100	1.372	1000	0.44	0.118
114	2004	258	200	0.911	1001	0.442	0.096
114	2004	258	300	0.538	1001	0.444	0
114	2004	258	400	0.928	1001	0.444	0.077
114	2004	258	500	0.94	1002	0.444	0.358
114	2004	258	600	0.624	1003	0.445	0.092
114	2004	258	700	0.46	1003	0.445	0.379
114	2004	258	800	-0.275	1004	0.445	0
114	2004	258	900	1.307	1005	0.438	0
114	2004	258	1000	2.502	1015	0.441	0.686
114	2004	258	1100	3.406	1010	0.411	0
114	2004	258	1200	3.839	1007	0.426	1.051
114	2004	258	1300	5.127	1007	0.431	0.344
114	2004	258	1400	5.728	1007	0.414	0
114	2004	258	1500	9.43	1007	0.406	0.847
114	2004	258	1600	9.96	1007	0.401	0.096
114	2004	258	1700	3.7	1008	0.42	1.102
114	2004	258	1800	1.4	1008	0.424	0
114	2004	258	1900	1.427	1008	0.422	0
114	2004	258	2000	2.15	1009	0.423	0
114	2004	258	2100	2.212	1009	0.427	0.033
114	2004	258	2200	0.997	1009	0.427	0
114	2004	258	2300	2.251	1009	0.42	0.088
114	2004	259	0	0.104	1009	0.427	0
114	2004	259	100	0.024	1009	0.419	0
114	2004	259	200	1.137	1010	0.419	0
114	2004	259	300	1.309	1009	0.422	0.13
114	2004	259	400	0.901	1009	0.414	0
